N,M,expertiseMean,expertiseSpread,expertiseSkew,entrantExpertiseMean,entrantExpertiseSpread,entrantExpertiseFloor,graphAttachment,transferRate,decayRate,learningRateSpread,personalLearningRate,mobilityMode,jumpProbability,competitionAversion,prestigeWeight,baseMoveProb,turnoverRate,learningCap,seniorTenureYears,aptitudeMean,aptitudeSpread,teachTopN,aboveMeanDrag,criticalMass,criticalMassSharpness,aiEnabled,aiLevelFraction,aiDampeningBelow,aiDampeningAbove,graphSource,institutionSizing,candidateCap,worldModelFingerprint,comboIndex,arm,t,meanE_mean,meanE_std,p10E_mean,p10E_std,p50E_mean,p50E_std,p90E_mean,p90E_std,divergence_mean,divergence_std,topE_mean,topE_std,aiLevel_mean,aiLevel_std,shareBelowAI_mean,shareBelowAI_std,shareExpert_mean,shareExpert_std,minOccupancy_mean,minOccupancy_std,emptyInstitutions_mean,emptyInstitutions_std,underOccupiedInstitutions_mean,underOccupiedInstitutions_std,n
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,125,treatment,120,0.44361018263424434,0,0.1795,0,0.4855,0,0.5725,0,0.012152556544593457,0,0.824728786945343,0,0.585,0,0.9233333333333333,0,0.07666666666666666,0,0,0,52,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,125,baseline,120,0.4735723711612324,0,0.2065,0,0.5165,0,0.6145,0,0.015939520398661193,0,0.8998205065727234,0,,,,,0.155,0,0,0,55,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,126,treatment,120,0.4991542442825933,0,0.1755,0,0.5495,0,0.6775,0,0.017287060367661655,0,0.8759209513664246,0,0.585,0,0.6583333333333333,0,0.3416666666666667,0,0,0,59,0,207,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,126,baseline,120,0.5215296072512865,0,0.2065,0,0.5755,0,0.6815,0,0.021809191858305384,0,0.8838626146316528,0,,,,,0.4683333333333333,0,0,0,45,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,127,treatment,120,0.48841003521035115,0,0.1935,0,0.5345,0,0.6625,0,0.018942300027355644,0,0.916251003742218,0,0.585,0,0.675,0,0.325,0,0,0,43,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,127,baseline,120,0.507667586170137,0,0.2365,0,0.5545,0,0.6595,0,0.014983605365599121,0,0.9300900101661682,0,,,,,0.37166666666666665,0,0,0,47,0,206,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,128,treatment,120,0.4860663194333514,0,0.1855,0,0.5295,0,0.6435,0,0.015891618853838187,0,0.958051860332489,0,0.585,0,0.7316666666666667,0,0.2683333333333333,0,0,0,58,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,128,baseline,120,0.5101919817986588,0,0.2295,0,0.5555,0,0.6705,0,0.014148560709906617,0,0.924621045589447,0,,,,,0.3883333333333333,0,0,0,51,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,129,treatment,120,0.4765981643212338,0,0.1625,0,0.5245,0,0.6565,0,0.01496557714096495,0,0.8860288858413696,0,0.585,0,0.6883333333333334,0,0.31166666666666665,0,0,0,48,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,129,baseline,120,0.5082502375418941,0,0.2275,0,0.5595,0,0.6655,0,0.016647365291066488,0,0.8873243927955627,0,,,,,0.40166666666666667,0,0,0,43,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,130,treatment,120,0.48743321917951105,0,0.1875,0,0.5295,0,0.6585,0,0.01660031675708016,0,0.8378825187683105,0,0.585,0,0.7083333333333334,0,0.2916666666666667,0,0,0,46,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,130,baseline,120,0.5075444604145983,0,0.2215,0,0.5465,0,0.6615,0,0.015057079880568343,0,0.8686634302139282,0,,,,,0.3566666666666667,0,0,0,44,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,131,treatment,120,0.48619969870895147,0,0.2085,0,0.5265,0,0.6415,0,0.02100423221445546,0,0.9848452806472778,0,0.585,0,0.7333333333333333,0,0.26666666666666666,0,0,0,50,0,205,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,131,baseline,120,0.5131920716787378,0,0.2255,0,0.5535,0,0.6655,0,0.021160434192605798,0,0.9848452806472778,0,,,,,0.36833333333333335,0,0,0,41,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,132,treatment,120,0.484443562173595,0,0.1875,0,0.5275,0,0.6385,0,0.012651282884044528,0,0.8306857347488403,0,0.585,0,0.7516666666666667,0,0.24833333333333332,0,0,0,50,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,132,baseline,120,0.5075751811886827,0,0.2345,0,0.5515,0,0.6565,0,0.01308665386860103,0,0.8359014391899109,0,,,,,0.36833333333333335,0,0,0,50,0,216,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,133,treatment,120,0.4820711639771859,0,0.1915,0,0.5365,0,0.6295,0,0.01593502033018322,0,0.9156149625778198,0,0.585,0,0.7383333333333333,0,0.26166666666666666,0,0,0,53,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,133,baseline,120,0.5061835732559363,0,0.2455,0,0.5545,0,0.6415,0,0.011152003482275682,0,0.84194016456604,0,,,,,0.3433333333333333,0,0,0,40,0,215,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,134,treatment,120,0.4762837402584652,0,0.2175,0,0.5145,0,0.6305,0,0.014859325851098204,0,0.809705913066864,0,0.585,0,0.7666666666666667,0,0.23333333333333334,0,0,0,41,0,216,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,134,baseline,120,0.49408553399766486,0,0.2295,0,0.5365,0,0.6425,0,0.01412665812150697,0,0.7894306778907776,0,,,,,0.32666666666666666,0,0,0,41,0,219,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,135,treatment,120,0.4665737660291294,0,0.1715,0,0.5065,0,0.6505,0,0.016702412872748817,0,0.8471478223800659,0,0.585,0,0.7383333333333333,0,0.26166666666666666,0,0,0,46,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,135,baseline,120,0.4799930124543607,0,0.1925,0,0.5215,0,0.6515,0,0.01805304564976927,0,0.9648791551589966,0,,,,,0.275,0,0,0,54,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,136,treatment,120,0.4581432215496898,0,0.1715,0,0.5085,0,0.5925,0,0.014232193312108017,0,0.7794431447982788,0,0.585,0,0.8883333333333333,0,0.11166666666666666,0,0,0,39,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,136,baseline,120,0.4840115812048316,0,0.2295,0,0.5225,0,0.6185,0,0.012669529736081502,0,0.8323270082473755,0,,,,,0.22333333333333333,0,0,0,42,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,137,treatment,120,0.445235260228316,0,0.1765,0,0.4975,0,0.5865,0,0.015797953066064224,0,0.9048312902450562,0,0.585,0,0.8966666666666666,0,0.10333333333333333,0,0,0,59,0,207,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,137,baseline,120,0.467247702293098,0,0.1955,0,0.5225,0,0.6055,0,0.016237305987599017,0,0.9048312902450562,0,,,,,0.16,0,0,0,49,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,138,treatment,120,0.4491431443206966,0,0.1725,0,0.4965,0,0.6075,0,0.016644046828225515,0,0.7911636233329773,0,0.585,0,0.8583333333333333,0,0.14166666666666666,0,0,0,45,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,138,baseline,120,0.4695666092882554,0,0.2155,0,0.5125,0,0.6195,0,0.010388683032067284,0,0.7972966432571411,0,,,,,0.19666666666666666,0,0,0,50,0,207,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,139,treatment,120,0.4596812705571453,0,0.1705,0,0.5075,0,0.6235,0,0.017119135919366955,0,0.7940598726272583,0,0.585,0,0.8183333333333334,0,0.18166666666666667,0,0,0,53,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,139,baseline,120,0.48241012305021286,0,0.1895,0,0.5275,0,0.6345,0,0.012673894503366956,0,0.804556131362915,0,,,,,0.25833333333333336,0,0,0,52,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,140,treatment,120,0.44721225222572686,0,0.1625,0,0.4955,0,0.5875,0,0.014084444199972025,0,0.8506704568862915,0,0.585,0,0.8933333333333333,0,0.10666666666666667,0,0,0,50,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,140,baseline,120,0.477271465609471,0,0.2425,0,0.5175,0,0.6025,0,0.011142911848531521,0,0.8546954393386841,0,,,,,0.18,0,0,0,45,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,141,treatment,120,0.4403491626183192,0,0.1695,0,0.4785,0,0.5985,0,0.01625664452540633,0,0.8447398543357849,0,0.585,0,0.875,0,0.125,0,0,0,50,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,141,baseline,120,0.4567636124355098,0,0.1775,0,0.4975,0,0.6115,0,0.015376345448849247,0,0.8278579711914062,0,,,,,0.16333333333333333,0,0,0,54,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,142,treatment,120,0.4440700660770138,0,0.1945,0,0.4795,0,0.6015,0,0.012914280025251324,0,0.7775609493255615,0,0.585,0,0.8566666666666667,0,0.14333333333333334,0,0,0,47,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,142,baseline,120,0.4689778983655075,0,0.2275,0,0.5125,0,0.6055,0,0.011643324758439611,0,0.7533978223800659,0,,,,,0.175,0,0,0,47,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,143,treatment,120,0.4573977223038673,0,0.2295,0,0.4925,0,0.5985,0,0.014311094713375005,0,0.7693330645561218,0,0.585,0,0.8683333333333333,0,0.13166666666666665,0,0,0,42,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,143,baseline,120,0.4754195618567367,0,0.2635,0,0.5135,0,0.6045,0,0.015100871677518224,0,0.8139672875404358,0,,,,,0.16,0,0,0,49,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,144,treatment,120,0.4562095158485075,0,0.1865,0,0.5065,0,0.5905,0,0.014285489678972826,0,0.848100483417511,0,0.585,0,0.8866666666666667,0,0.11333333333333333,0,0,0,51,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,144,baseline,120,0.47590724371994536,0,0.2305,0,0.5225,0,0.6125,0,0.011072152518852027,0,0.8325562477111816,0,,,,,0.19166666666666668,0,0,0,49,0,215,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,145,treatment,120,0.42812304575617116,0,0.1565,0,0.4655,0,0.5905,0,0.01927128794200259,0,0.9237262010574341,0,0.585,0,0.8883333333333333,0,0.11166666666666666,0,0,0,51,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,145,baseline,120,0.46234081823378803,0,0.2095,0,0.4975,0,0.6145,0,0.017211465962160683,0,0.903393566608429,0,,,,,0.17666666666666667,0,0,0,51,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,146,treatment,120,0.43560962862645586,0,0.1925,0,0.4655,0,0.5845,0,0.01694896074560974,0,0.8083823323249817,0,0.585,0,0.9,0,0.1,0,0,0,44,0,206,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,146,baseline,120,0.46603491393849256,0,0.2465,0,0.5035,0,0.5965,0,0.014290709626123955,0,0.8875820636749268,0,,,,,0.14666666666666667,0,0,0,44,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,147,treatment,120,0.49531833187366525,0,0.1755,0,0.5435,0,0.6695,0,0.01917484198055461,0,0.9583669304847717,0,0.585,0,0.64,0,0.36,0,0,0,51,0,207,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,147,baseline,120,0.5171522596540551,0,0.2425,0,0.5605,0,0.6825,0,0.019655427174418417,0,0.9583669304847717,0,,,,,0.4066666666666667,0,0,0,39,0,217,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,148,treatment,120,0.49539040549968677,0,0.2015,0,0.5405,0,0.6575,0,0.013698694360691604,0,0.918670654296875,0,0.585,0,0.6633333333333333,0,0.33666666666666667,0,0,0,42,0,215,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,148,baseline,120,0.5212768331604699,0,0.2775,0,0.5585,0,0.6645,0,0.012624045773775855,0,0.9242380857467651,0,,,,,0.4166666666666667,0,0,0,47,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,149,treatment,120,0.515850003361702,0,0.2295,0,0.5615,0,0.6795,0,0.013353928158256591,0,0.9529839754104614,0,0.585,0,0.6083333333333333,0,0.39166666666666666,0,0,0,44,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,149,baseline,120,0.5396933569510778,0,0.2935,0,0.5815,0,0.6985,0,0.013789083984264233,0,0.953132152557373,0,,,,,0.49,0,0,0,42,0,215,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,150,treatment,120,0.4896869924850762,0,0.2115,0,0.5345,0,0.6595,0,0.016078741397763004,0,0.9271078109741211,0,0.585,0,0.7166666666666667,0,0.2833333333333333,0,0,0,53,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,150,baseline,120,0.508066846591731,0,0.2615,0,0.5485,0,0.6615,0,0.01757073471878338,0,0.9328897595405579,0,,,,,0.36333333333333334,0,0,0,40,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,151,treatment,120,0.4758535033091903,0,0.2015,0,0.5255,0,0.6295,0,0.01636527255911888,0,0.827391505241394,0,0.585,0,0.7483333333333333,0,0.25166666666666665,0,0,0,58,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,151,baseline,120,0.49528774331013364,0,0.2245,0,0.5425,0,0.6425,0,0.01649929331166587,0,0.829631507396698,0,,,,,0.34,0,0,0,57,0,205,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,152,treatment,120,0.48310813049475354,0,0.1995,0,0.5265,0,0.6385,0,0.01896212854662689,0,0.8792636394500732,0,0.585,0,0.75,0,0.25,0,0,0,50,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,152,baseline,120,0.5093593723575274,0,0.2775,0,0.5485,0,0.6505,0,0.01235216187380824,0,0.8758056163787842,0,,,,,0.30833333333333335,0,0,0,42,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,153,treatment,120,0.48700080745543045,0,0.1955,0,0.5305,0,0.6435,0,0.017874569283531386,0,0.9913979768753052,0,0.585,0,0.725,0,0.275,0,0,0,51,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,153,baseline,120,0.5063548115206261,0,0.2435,0,0.5475,0,0.6495,0,0.018079709390544377,0,0.9914817810058594,0,,,,,0.37333333333333335,0,0,0,48,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,154,treatment,120,0.48493443423261245,0,0.2185,0,0.5285,0,0.6275,0,0.01423308728759113,0,0.8613306283950806,0,0.585,0,0.7866666666666666,0,0.21333333333333335,0,0,0,43,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,154,baseline,120,0.5060321869452794,0,0.2655,0,0.5435,0,0.6445,0,0.015696884351431076,0,0.891007125377655,0,,,,,0.30333333333333334,0,0,0,45,0,214,0,1
