N,M,expertiseMean,expertiseSpread,expertiseSkew,entrantExpertiseMean,entrantExpertiseSpread,entrantExpertiseFloor,graphAttachment,transferRate,decayRate,learningRateSpread,personalLearningRate,mobilityMode,jumpProbability,competitionAversion,prestigeWeight,baseMoveProb,turnoverRate,learningCap,seniorTenureYears,aptitudeMean,aptitudeSpread,teachTopN,aboveMeanDrag,criticalMass,criticalMassSharpness,aiLevelFraction,aiDampeningBelow,aiDampeningAbove,graphSource,institutionSizing,candidateCap,worldModelFingerprint,comboIndex,replicate,t,meanE_baseline,meanE_treatment,meanE_shortfall,shareExpert_baseline,shareExpert_treatment,shareExpert_shortfall
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,294,0,120,0.5286614478689929,0.5099908339791,0.018670613889892995,0.44,0.37666666666666665,0.06333333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,295,0,120,0.5189691257787248,0.4928636835577587,0.026105442220966057,0.395,0.31833333333333336,0.07666666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,296,0,120,0.498208252688249,0.47899560377622646,0.019212648912022512,0.385,0.30666666666666664,0.07833333333333337
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,297,0,120,0.523540618326515,0.4946810379624367,0.02885958036407832,0.44166666666666665,0.33,0.11166666666666664
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,298,0,120,0.49314977424219253,0.4741626064355175,0.01898716780667503,0.32,0.23833333333333334,0.08166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,299,0,120,0.5057387738426526,0.48364750827352204,0.022091265569130603,0.3933333333333333,0.3,0.09333333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,300,0,120,0.4990034056951602,0.4831926218047738,0.015810783890386426,0.3466666666666667,0.25,0.09666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,301,0,120,0.4871243716528018,0.459758193710198,0.02736617794260382,0.31,0.19166666666666668,0.11833333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,302,0,120,0.5040600275186201,0.48125675074756147,0.022803276771058645,0.31,0.22,0.09
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,303,0,120,0.5007918046849469,0.47936497380336124,0.021426830881585646,0.3416666666666667,0.25666666666666665,0.08500000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,304,0,120,0.47995761457830666,0.4666799792274833,0.01327763535082338,0.265,0.21333333333333335,0.051666666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,305,0,120,0.4973637096521755,0.47469075460607807,0.022672955046097454,0.30833333333333335,0.23666666666666666,0.07166666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,306,0,120,0.48774547944466273,0.4604520294939478,0.02729344995071492,0.2733333333333333,0.14166666666666666,0.13166666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,307,0,120,0.4878005376954873,0.4640111912228167,0.023789346472670614,0.21333333333333335,0.13166666666666665,0.08166666666666669
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,308,0,120,0.49432353597134354,0.4688532343072196,0.02547030166412395,0.29,0.19333333333333333,0.09666666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,309,0,120,0.47565524126092595,0.44942732765028875,0.0262279136106372,0.23666666666666666,0.16,0.07666666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,310,0,120,0.4808093545647959,0.4593791754419605,0.021430179122835402,0.215,0.145,0.07
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,311,0,120,0.4742845006038745,0.4515635883125166,0.02272091229135792,0.17666666666666667,0.08666666666666667,0.09
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,312,0,120,0.47572083891679845,0.45971893196925523,0.01600190694754322,0.13333333333333333,0.105,0.028333333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,313,0,120,0.48034703763822717,0.45916251147786774,0.02118452616035943,0.22833333333333333,0.15833333333333333,0.07
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.206,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,314,0,120,0.47568730132033427,0.4553802429077526,0.02030705841258168,0.22666666666666666,0.145,0.08166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,315,0,120,0.5272385278654595,0.5019493640214204,0.02528916384403912,0.44166666666666665,0.35,0.09166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,316,0,120,0.507671395248423,0.49082595164577164,0.016845443602651333,0.3616666666666667,0.295,0.06666666666666671
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,317,0,120,0.513910340902706,0.4911079491550724,0.022802391747633655,0.39166666666666666,0.2916666666666667,0.09999999999999998
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,318,0,120,0.5113692889052133,0.4865247201050321,0.024844568800181155,0.40166666666666667,0.305,0.09666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,319,0,120,0.5136396504255633,0.4906699435847501,0.022969706840813175,0.4066666666666667,0.30833333333333335,0.09833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,320,0,120,0.49834396932274105,0.4795256921586891,0.018818277164051933,0.29,0.21,0.07999999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,321,0,120,0.50427965434889,0.4824980728390316,0.021781581509858372,0.315,0.22166666666666668,0.09333333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,322,0,120,0.5100721732589105,0.4900793505708377,0.019992822688072842,0.3883333333333333,0.295,0.09333333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,323,0,120,0.4973430937590698,0.47613387894506254,0.021209214814007282,0.33166666666666667,0.24333333333333335,0.08833333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,324,0,120,0.4951626237606009,0.4774943981009225,0.017668225659678405,0.31666666666666665,0.23166666666666666,0.08499999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,325,0,120,0.5029953239051004,0.4809072167550524,0.022088107150047998,0.3466666666666667,0.24333333333333335,0.10333333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,326,0,120,0.49408432555074494,0.46751079434528947,0.02657353120545547,0.25333333333333335,0.19166666666666668,0.061666666666666675
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,327,0,120,0.5060428615224858,0.47302948507790765,0.033013376444578135,0.31,0.22666666666666666,0.08333333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,328,0,120,0.4696190756683548,0.44894115801900625,0.020677917649348565,0.21333333333333335,0.175,0.03833333333333336
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,329,0,120,0.48577965372552473,0.461346573724101,0.024433080001423746,0.23166666666666666,0.17166666666666666,0.06
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,330,0,120,0.47492619493976235,0.4540822795840601,0.020843915355702236,0.20833333333333334,0.10666666666666667,0.10166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,331,0,120,0.4838576396678885,0.46360327100381254,0.020254368664075928,0.25,0.155,0.095
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,332,0,120,0.47959806085874634,0.45259200648094217,0.02700605437780418,0.19833333333333333,0.15833333333333333,0.04000000000000001
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,333,0,120,0.46713397284348807,0.44659247416382036,0.020541498679667702,0.14166666666666666,0.10333333333333333,0.03833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,334,0,120,0.4814151417029401,0.4505584140618642,0.030856727641075887,0.22333333333333333,0.14666666666666667,0.07666666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.215,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,335,0,120,0.4732608756422996,0.4572425410275658,0.016018334614733842,0.195,0.115,0.08
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,336,0,120,0.5155872901901603,0.4968386005113522,0.01874868967880805,0.415,0.3466666666666667,0.0683333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,337,0,120,0.5238951295427978,0.5151606717457374,0.008734457797060391,0.44166666666666665,0.41,0.031666666666666676
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,338,0,120,0.5104678471262256,0.4926003378878037,0.017867509238421897,0.42333333333333334,0.3433333333333333,0.08000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,339,0,120,0.5082421521345775,0.48321846400077145,0.02502368813380601,0.36833333333333335,0.29333333333333333,0.07500000000000001
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,340,0,120,0.527465086573114,0.5051439762488008,0.022321110324313165,0.46166666666666667,0.38333333333333336,0.07833333333333331
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,341,0,120,0.5042228062512973,0.4821121764058868,0.022110629845410512,0.36666666666666664,0.29,0.07666666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,342,0,120,0.5124042745369176,0.4901998461596668,0.02220442837725084,0.41833333333333333,0.3283333333333333,0.09000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,343,0,120,0.5062047090443472,0.49238315110405284,0.013821557940294382,0.375,0.335,0.03999999999999998
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,344,0,120,0.48329113914941746,0.46418224909032385,0.01910889005909361,0.295,0.21333333333333335,0.08166666666666664
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,345,0,120,0.4997798643012841,0.4750921121550103,0.024687752146273834,0.3433333333333333,0.23833333333333334,0.10499999999999998
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,346,0,120,0.49065548584486046,0.4746506263191501,0.016004859525710347,0.28833333333333333,0.23833333333333334,0.04999999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,347,0,120,0.5081313819251955,0.48519388276462755,0.02293749916056792,0.35833333333333334,0.29833333333333334,0.06
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,348,0,120,0.4817245202449461,0.4572089861581723,0.024515534086773816,0.22666666666666666,0.13833333333333334,0.08833333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,349,0,120,0.48974004602059723,0.46944017118463915,0.020299874835958076,0.27666666666666667,0.21666666666666667,0.06
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,350,0,120,0.48050754259030026,0.4535514857433736,0.026956056846926646,0.25833333333333336,0.125,0.13333333333333336
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,351,0,120,0.4763181236262123,0.44501251948376497,0.03130560414244732,0.16333333333333333,0.085,0.07833333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,352,0,120,0.4807808163700004,0.4639846993051469,0.01679611706485351,0.22833333333333333,0.14833333333333334,0.07999999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,353,0,120,0.48587114218622446,0.4633780924789608,0.02249304970726368,0.27166666666666667,0.185,0.08666666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,354,0,120,0.47893886171281336,0.4549110203795135,0.024027841333299882,0.22666666666666666,0.09833333333333333,0.12833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,355,0,120,0.4813952773126463,0.45792715267588696,0.023468124636759347,0.22166666666666668,0.14,0.08166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,356,0,120,0.4573162800446153,0.44405632816875973,0.013259951875855547,0.11333333333333333,0.065,0.048333333333333325
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,357,0,120,0.5231863070031008,0.5164035808791717,0.00678272612392905,0.4633333333333333,0.41833333333333333,0.044999999999999984
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,358,0,120,0.5129108737719555,0.4904028547617296,0.02250801901022592,0.395,0.33,0.065
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,359,0,120,0.5128632229877015,0.49145393354818223,0.021409289439519252,0.38333333333333336,0.3416666666666667,0.041666666666666685
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,360,0,120,0.5011647184689839,0.4774866277414064,0.02367809072757754,0.4066666666666667,0.30666666666666664,0.10000000000000003
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,361,0,120,0.5042260272676746,0.4810178067659338,0.023208220501740817,0.38166666666666665,0.30333333333333334,0.07833333333333331
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,362,0,120,0.5116701911824445,0.4748056111174325,0.036864580065011976,0.3416666666666667,0.24666666666666667,0.095
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,363,0,120,0.511499662163357,0.48606266306092344,0.025436999102433522,0.37333333333333335,0.2816666666666667,0.09166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,364,0,120,0.5174647728726268,0.4943368125582735,0.023127960314353324,0.395,0.2816666666666667,0.11333333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,365,0,120,0.48791578388462464,0.4639315692024926,0.02398421468213202,0.30666666666666664,0.235,0.07166666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,366,0,120,0.5067865419325729,0.476437536192437,0.03034900574013588,0.345,0.24,0.10499999999999998
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,367,0,120,0.5016089035260181,0.4770527850029369,0.02455611852308115,0.34833333333333333,0.2633333333333333,0.08500000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,368,0,120,0.5056881855987012,0.4925711796060204,0.013117005992680786,0.31666666666666665,0.25666666666666665,0.06
